cycle,day,Temp,B_mean,B_sd,CTmin_mean,CTmin_sd,CTmax_mean,CTmax_sd,Topt_mean,Topt_sd,B_CTmin_cov,fitness_mean,fitness_sd
19303,143040,20,31.7266,0.828379,5.66648,0.826279,37.3931,1.11274,26.8176,0.948972,-0.0653795,0.373365,0.180272
19304,143050,20,31.7396,0.831386,5.66189,0.84011,37.4015,1.10615,26.8216,0.947295,-0.0867132,0.377981,0.183348
19305,143060,20,31.761,0.815317,5.68411,0.812427,37.4451,1.09004,26.8581,0.929738,-0.0682987,0.377259,0.178688
19306,143070,20,31.7446,0.820494,5.67028,0.834953,37.4149,1.09428,26.8333,0.938661,-0.0864507,0.374512,0.18416
19307,143080,20,31.7637,0.817054,5.65166,0.821626,37.4154,1.0981,26.8275,0.938378,-0.0684118,0.376627,0.182732
19308,143090,20,31.756,0.810477,5.67325,0.818105,37.4292,1.08775,26.8439,0.930555,-0.0714803,0.374125,0.182757
19309,143100,20,31.7508,0.820497,5.67866,0.819347,37.4295,1.11296,26.8459,0.948663,-0.0529308,0.374194,0.182358
19310,143110,20,31.7577,0.806618,5.6722,0.822329,37.4299,1.09191,26.844,0.935775,-0.0672908,0.378101,0.181042
19311,143120,20,31.7709,0.822533,5.67529,0.818492,37.4462,1.08768,26.8559,0.928254,-0.0817256,0.374894,0.183884
19312,143130,20,31.7704,0.824916,5.65122,0.847933,37.4216,1.11091,26.8315,0.954565,-0.0826756,0.375189,0.18395
19313,143140,20,31.7454,0.819715,5.66022,0.824485,37.4056,1.1178,26.8238,0.954077,-0.0511113,0.37446,0.184304
19314,143150,20,31.7539,0.810607,5.66067,0.825766,37.4146,1.08747,26.8299,0.932565,-0.0781863,0.371629,0.183857
19315,143160,20,31.7601,0.815509,5.63483,0.816247,37.3949,1.0954,26.8082,0.935006,-0.0657026,0.380299,0.181719
19316,143170,20,31.7595,0.830356,5.65305,0.827256,37.4125,1.1168,26.826,0.952048,-0.063298,0.373668,0.183801
19317,143180,20,31.7591,0.821216,5.65814,0.81371,37.4173,1.08725,26.8309,0.926777,-0.0772048,0.380454,0.178597
19318,143190,20,31.7633,0.80572,5.66446,0.830255,37.4278,1.10196,26.84,0.946076,-0.0620926,0.375139,0.182853
19319,143200,20,31.7636,0.815323,5.65495,0.822588,37.4185,1.09241,26.8307,0.934558,-0.0740232,0.37965,0.18275
19320,143210,20,31.7685,0.808995,5.66246,0.819884,37.431,1.07658,26.8415,0.922669,-0.0838277,0.376766,0.18021
19321,143220,20,31.7465,0.827264,5.6498,0.826362,37.3963,1.10767,26.8141,0.945252,-0.070151,0.376019,0.18122
19322,143230,20,31.7355,0.820483,5.65784,0.831281,37.3933,1.10472,26.8148,0.945699,-0.0719083,0.378084,0.179385
19323,143240,20,31.7381,0.80563,5.64842,0.834879,37.3865,1.09669,26.8071,0.943362,-0.0716651,0.37842,0.184061
19324,143250,20,31.7192,0.81178,5.68862,0.839563,37.4079,1.10759,26.8348,0.952026,-0.0685465,0.371481,0.184761
19325,143260,20,31.7241,0.804372,5.66822,0.847079,37.3924,1.096,26.8177,0.946683,-0.081673,0.376344,0.181362
19326,143270,20,31.7236,0.811689,5.65926,0.846559,37.3829,1.10509,26.8083,0.952171,-0.0771382,0.373435,0.182078
19327,143280,20,31.7404,0.824581,5.66119,0.840291,37.4016,1.10897,26.8215,0.950866,-0.078102,0.376246,0.182126
19328,143290,20,31.7274,0.822816,5.67128,0.83,37.3987,1.11153,26.8229,0.950181,-0.065217,0.372354,0.187366
19329,143300,20,31.7139,0.811622,5.67018,0.834596,37.3841,1.09147,26.8128,0.938082,-0.0819921,0.380286,0.181129
19330,143310,20,31.7208,0.829333,5.69316,0.83803,37.4139,1.11303,26.8403,0.952446,-0.0756203,0.378884,0.182408
19331,143320,20,31.6962,0.817006,5.69506,0.842339,37.3912,1.09721,26.8258,0.943803,-0.0865781,0.377136,0.182124
19332,143330,20,31.6971,0.840034,5.674,0.84049,37.3711,1.12226,26.8054,0.958287,-0.0763023,0.377209,0.182471
19333,143340,20,31.6983,0.83323,5.67573,0.824395,37.3741,1.11536,26.808,0.949531,-0.064937,0.372299,0.182639
19334,143350,20,31.7142,0.81997,5.68161,0.83254,37.3958,1.1168,26.8244,0.955577,-0.059114,0.377988,0.182779
19335,143360,20,31.6983,0.81578,5.69083,0.833119,37.3891,1.09446,26.823,0.939167,-0.0808712,0.37361,0.182557
19336,143370,20,31.6837,0.822711,5.70938,0.850958,37.393,1.10782,26.8318,0.953492,-0.0868541,0.380174,0.179595
19337,143380,20,31.7088,0.807594,5.69584,0.847154,37.4046,1.10175,26.835,0.950541,-0.0780089,0.375221,0.183917
19338,143390,20,31.7073,0.820323,5.68196,0.850968,37.3892,1.12313,26.8202,0.965813,-0.0678226,0.378832,0.180675
19339,143400,20,31.7228,0.825449,5.70345,0.820359,37.4263,1.1026,26.852,0.939892,-0.0693163,0.382178,0.182112
19340,143410,20,31.7222,0.827544,5.70348,0.836704,37.4257,1.11362,26.8516,0.952857,-0.0723791,0.378281,0.18204
19341,143420,20,31.702,0.828332,5.67783,0.831321,37.3798,1.09981,26.8125,0.94036,-0.0838242,0.374667,0.18412
19342,143430,20,31.7002,0.825545,5.69817,0.829419,37.3984,1.11235,26.8317,0.950128,-0.0660695,0.379983,0.182392
19343,143440,20,31.6807,0.816544,5.7011,0.829094,37.3818,1.10245,26.8215,0.94405,-0.0693738,0.37822,0.181277
19344,143450,20,31.6865,0.815841,5.70315,0.816005,37.3896,1.09603,26.8275,0.935357,-0.0650933,0.381162,0.181492
19345,143460,20,31.6863,0.806326,5.70757,0.823333,37.3939,1.07898,26.8318,0.926072,-0.0819223,0.375346,0.181627
19346,143470,20,31.703,0.815447,5.70956,0.847369,37.4126,1.09986,26.8449,0.947648,-0.0866497,0.373723,0.184139
19347,143480,20,31.7219,0.8276,5.70541,0.844022,37.4273,1.12941,26.8533,0.967278,-0.0608669,0.371896,0.183871
19348,143490,20,31.7021,0.804696,5.71223,0.824529,37.4143,1.09252,26.8469,0.937261,-0.0668876,0.380159,0.182825
19349,143500,20,31.6881,0.808384,5.70146,0.826148,37.3896,1.08783,26.8269,0.933385,-0.0763121,0.37642,0.182953
19350,143510,20,31.6745,0.832036,5.69467,0.831338,37.3692,1.11621,26.811,0.952442,-0.0687442,0.375879,0.183327
19351,143520,20,31.7027,0.828165,5.69296,0.831931,37.3956,1.1225,26.8281,0.958279,-0.0589762,0.376502,0.18349
19352,143530,20,31.7297,0.815808,5.69797,0.82738,37.4277,1.09553,26.8511,0.938304,-0.0749545,0.37189,0.185161
19353,143540,20,31.6971,0.825797,5.68962,0.839501,37.3867,1.1225,26.821,0.960931,-0.0633445,0.375969,0.182534
19354,143550,20,31.704,0.831137,5.67027,0.824574,37.3742,1.11354,26.8062,0.948565,-0.0653721,0.380797,0.180177
19355,143560,20,31.7035,0.816127,5.68365,0.835389,37.3872,1.08707,26.8193,0.934038,-0.0911064,0.378323,0.184234
19356,143570,20,31.6982,0.821951,5.67481,0.818455,37.373,1.09616,26.807,0.934984,-0.0719562,0.376505,0.182006
19357,143580,20,31.6903,0.815246,5.6763,0.828403,37.3666,1.10513,26.8032,0.946186,-0.0647793,0.376196,0.181889
19358,143590,20,31.7007,0.834147,5.68178,0.834193,37.3824,1.10563,26.8156,0.944606,-0.0846321,0.377897,0.17975
19359,143600,20,31.6865,0.838668,5.67323,0.848401,37.3597,1.13903,26.7976,0.973939,-0.0628752,0.374601,0.183543
19360,143610,20,31.6785,0.840491,5.67883,0.842793,37.3573,1.12817,26.7978,0.963478,-0.0719823,0.37653,0.184581
19361,143620,20,31.6762,0.8368,5.67158,0.853291,37.3478,1.13886,26.7891,0.975585,-0.0656656,0.375154,0.182238
19362,143630,20,31.6606,0.828437,5.67575,0.83166,37.3364,1.11607,26.7828,0.953123,-0.0661803,0.379021,0.184538
19363,143640,20,31.6723,0.826908,5.66891,0.833929,37.3412,1.11777,26.7838,0.955406,-0.0649044,0.374143,0.183695
19364,143650,20,31.6688,0.826124,5.66632,0.82461,37.3351,1.10743,26.7789,0.944777,-0.0680265,0.373928,0.185218
19365,143660,20,31.6733,0.826156,5.67355,0.841005,37.3469,1.12619,26.7891,0.964174,-0.0607552,0.377314,0.182704
19366,143670,20,31.6706,0.828334,5.68155,0.832528,37.3521,1.11445,26.7953,0.952131,-0.0686244,0.376325,0.180074
19367,143680,20,31.6744,0.84199,5.66947,0.835737,37.3439,1.11572,26.7857,0.9514,-0.0812867,0.374498,0.184096
19368,143690,20,31.6883,0.803043,5.64398,0.83113,37.3323,1.08296,26.7695,0.932104,-0.0814287,0.377719,0.185424
19369,143700,20,31.6948,0.828153,5.6529,0.837233,37.3477,1.1109,26.7828,0.950778,-0.0763471,0.374626,0.183784
19370,143710,20,31.695,0.814001,5.64744,0.835764,37.3425,1.10594,26.7775,0.949208,-0.0689957,0.376,0.1836
19371,143720,20,31.7064,0.818751,5.67994,0.840829,37.3863,1.12465,26.8175,0.964326,-0.0562521,0.380083,0.183956
19372,143730,20,31.7113,0.821642,5.67853,0.826624,37.3899,1.09364,26.8194,0.935477,-0.0811748,0.3781,0.182221
19373,143740,20,31.7094,0.84154,5.66247,0.844222,37.3719,1.12729,26.8021,0.963009,-0.0750575,0.380817,0.181829
19374,143750,20,31.6995,0.831352,5.65639,0.822857,37.3559,1.09332,26.7894,0.93221,-0.086442,0.377117,0.181392
19375,143760,20,31.6801,0.813714,5.67388,0.84323,37.354,1.11214,26.794,0.956264,-0.0681574,0.377334,0.182603
19376,143770,20,31.7087,0.819378,5.66517,0.830562,37.3739,1.11611,26.8043,0.95458,-0.0577524,0.376315,0.182132
19377,143780,20,31.6881,0.828236,5.67424,0.822501,37.3624,1.1017,26.7997,0.939269,-0.0743702,0.381192,0.184075
19378,143790,20,31.6848,0.82731,5.70459,0.818981,37.3894,1.0929,26.8278,0.931542,-0.0803662,0.373107,0.185302
19379,143800,20,31.6952,0.833915,5.70274,0.821789,37.3979,1.11341,26.8328,0.947118,-0.0655335,0.377298,0.1831
19380,143810,20,31.6793,0.824068,5.70475,0.820704,37.384,1.09672,26.8243,0.935666,-0.0749257,0.37466,0.181556
19381,143820,20,31.7067,0.827039,5.71103,0.824477,37.4177,1.11529,26.8488,0.950701,-0.0599449,0.378241,0.181209
19382,143830,20,31.6793,0.840308,5.70357,0.836113,37.3829,1.12589,26.8231,0.959788,-0.0687915,0.373739,0.184464
19383,143840,20,31.6679,0.823917,5.72442,0.828851,37.3923,1.11847,26.8363,0.955053,-0.05743,0.377812,0.18134
19384,143850,20,31.6803,0.825849,5.74324,0.817971,37.4235,1.09617,26.8634,0.934087,-0.074761,0.374241,0.183761
19385,143860,20,31.6416,0.828523,5.71693,0.831234,37.3585,1.10462,26.8113,0.944052,-0.078604,0.37534,0.181897
19386,143870,20,31.6672,0.818978,5.7504,0.82165,37.4176,1.09555,26.8619,0.936023,-0.0728023,0.38016,0.180981
19387,143880,20,31.68,0.8206,5.7377,0.826961,37.4177,1.10052,26.8577,0.941138,-0.0730535,0.373798,0.183407
19388,143890,20,31.6615,0.825019,5.75075,0.821245,37.4122,1.10601,26.8584,0.9429,-0.0659228,0.374112,0.182697
19389,143900,20,31.6427,0.833705,5.73942,0.807492,37.3821,1.08475,26.8345,0.920511,-0.0852149,0.378053,0.180671
19390,143910,20,31.6475,0.842214,5.7422,0.825119,37.3897,1.11161,26.8406,0.94504,-0.0772326,0.377317,0.182278
19391,143920,20,31.6553,0.83526,5.74201,0.826381,37.3973,1.11351,26.8456,0.948266,-0.0703266,0.377343,0.181881
19392,143930,20,31.6707,0.821159,5.74285,0.821667,37.4136,1.10666,26.8567,0.94428,-0.0623702,0.375162,0.183012
19393,143940,20,31.6439,0.829825,5.74311,0.820312,37.387,1.1016,26.839,0.938239,-0.074,0.374585,0.17999
19394,143950,20,31.6484,0.824829,5.74394,0.829237,37.3924,1.10002,26.8429,0.940593,-0.0789703,0.374304,0.184785
19395,143960,20,31.6449,0.837918,5.73357,0.828899,37.3784,1.10929,26.8302,0.945172,-0.0793266,0.378416,0.181054
19396,143970,20,31.6592,0.83518,5.75207,0.81253,37.4113,1.10064,26.8582,0.93417,-0.073157,0.375048,0.182999
19397,143980,20,31.6502,0.822785,5.73627,0.821639,37.3865,1.10041,26.8364,0.939072,-0.0705847,0.376493,0.184599
19398,143990,20,31.6414,0.837594,5.74887,0.829885,37.3903,1.11388,26.8432,0.949118,-0.0747685,0.377369,0.182326
19399,144000,20,31.6545,0.818098,5.75697,0.831615,37.4114,1.09377,26.8599,0.937742,-0.0822629,0.376578,0.182521
19400,144010,20,31.6383,0.838596,5.75858,0.81888,37.3969,1.1121,26.8508,0.944331,-0.0685162,0.377428,0.180916
19401,144020,20,31.6503,0.846602,5.72927,0.819319,37.3795,1.11919,26.8295,0.948441,-0.0677186,0.373145,0.185494
19402,144030,20,31.6533,0.832479,5.71807,0.829049,37.3713,1.11401,26.8202,0.949975,-0.0696606,0.374105,0.184458
19403,144040,20,31.6875,0.828901,5.72559,0.812275,37.413,1.11498,26.8506,0.946592,-0.0518415,0.376269,0.181549
19404,144050,20,31.6794,0.816438,5.74121,0.824191,37.4206,1.11199,26.8608,0.950082,-0.0546665,0.377386,0.182999
19405,144060,20,31.6875,0.833348,5.7631,0.833743,37.4506,1.12335,26.8881,0.95847,-0.0638369,0.37305,0.182743
19406,144070,20,31.6636,0.827765,5.75728,0.810342,37.4209,1.09142,26.8663,0.927765,-0.0753273,0.377635,0.181399
19407,144080,20,31.6741,0.823596,5.7525,0.825686,37.4266,1.11782,26.8686,0.953697,-0.0552688,0.37391,0.183781
19408,144090,20,31.6674,0.839958,5.76505,0.813422,37.4325,1.12144,26.8767,0.949835,-0.0547774,0.379883,0.180647
19409,144100,20,31.6959,0.84035,5.7469,0.816152,37.4428,1.11785,26.8775,0.947718,-0.0613476,0.37533,0.184637
19410,144110,20,31.6647,0.845984,5.74595,0.829837,37.4106,1.12885,26.8557,0.959186,-0.0650068,0.376223,0.182978
19411,144120,20,31.6597,0.842154,5.75683,0.83741,37.4165,1.1098,26.8633,0.947231,-0.0894137,0.377595,0.182101
19412,144130,20,31.6829,0.824062,5.75224,0.827103,37.4352,1.09936,26.8742,0.939604,-0.0772925,0.378908,0.182711
19413,144140,20,31.6996,0.83578,5.76696,0.815811,37.4665,1.11492,26.9,0.946213,-0.0605149,0.374617,0.183844
19414,144150,20,31.6786,0.840442,5.74278,0.81974,37.4214,1.11066,26.8619,0.943083,-0.0723738,0.376316,0.181462
19415,144160,20,31.6936,0.851714,5.74579,0.826467,37.4394,1.12505,26.8749,0.954099,-0.0713634,0.374295,0.183339
19416,144170,20,31.6792,0.84915,5.73534,0.832277,37.4145,1.1253,26.8548,0.956482,-0.0737228,0.378809,0.183313
19417,144180,20,31.6847,0.84196,5.75382,0.821533,37.4386,1.10667,26.877,0.940172,-0.0795445,0.375163,0.181416
19418,144190,20,31.6916,0.829285,5.74912,0.801432,37.4407,1.10201,26.8768,0.933214,-0.0577901,0.375439,0.185696
19419,144200,20,31.6901,0.837565,5.75988,0.812475,37.45,1.11042,26.8866,0.941367,-0.0642965,0.368616,0.185557
19420,144210,20,31.6492,0.836839,5.76316,0.812861,37.4124,1.10199,26.8627,0.934997,-0.0733262,0.380833,0.180839
19421,144220,20,31.6698,0.841574,5.7715,0.809409,37.4413,1.10347,26.8847,0.934211,-0.0728762,0.377126,0.182174
19422,144230,20,31.6766,0.835151,5.76009,0.827517,37.4366,1.12179,26.8778,0.955096,-0.0619243,0.377179,0.180461
19423,144240,20,31.6917,0.850664,5.75325,0.813925,37.4449,1.10735,26.881,0.936749,-0.079941,0.377754,0.181722
19424,144250,20,31.66,0.844291,5.7336,0.815459,37.3936,1.10606,26.8403,0.937463,-0.0772122,0.381321,0.181678
19425,144260,20,31.6657,0.860579,5.73487,0.815887,37.4006,1.11149,26.8454,0.93857,-0.085434,0.374599,0.18479
19426,144270,20,31.6555,0.857329,5.71434,0.81913,37.3699,1.10828,26.818,0.937644,-0.0888536,0.379153,0.1836
19427,144280,20,31.6725,0.826263,5.72155,0.823622,37.394,1.10662,26.8365,0.943825,-0.0682308,0.375752,0.183522
19428,144290,20,31.6676,0.838976,5.71717,0.819417,37.3848,1.122,26.8289,0.952185,-0.0582185,0.377591,0.18292
19429,144300,20,31.6697,0.824167,5.71535,0.824255,37.385,1.09022,26.8285,0.931619,-0.0850282,0.377131,0.182736
19430,144310,20,31.6543,0.827891,5.68746,0.821562,37.3418,1.11519,26.7903,0.949621,-0.0583571,0.377672,0.182518
19431,144320,20,31.667,0.839344,5.72929,0.825261,37.3963,1.11383,26.8406,0.947384,-0.072472,0.376089,0.182827
19432,144330,20,31.6513,0.83931,5.71239,0.815621,37.3637,1.11585,26.8133,0.946195,-0.0622786,0.372924,0.184271
19433,144340,20,31.6508,0.833726,5.69331,0.825679,37.3441,1.11929,26.7939,0.952888,-0.0620124,0.376257,0.186115
19434,144350,20,31.6638,0.86058,5.71471,0.83364,37.3785,1.14358,26.8239,0.968979,-0.0638926,0.374313,0.181623
19435,144360,20,31.6757,0.849348,5.69968,0.822883,37.3754,1.12326,26.8168,0.952127,-0.0684068,0.380499,0.181245
19436,144370,20,31.679,0.835813,5.6896,0.821879,37.3686,1.12494,26.8089,0.955813,-0.054291,0.373385,0.183657
19437,144380,20,31.6768,0.842433,5.69981,0.821892,37.3767,1.12358,26.8177,0.953458,-0.0613833,0.376738,0.18347
19438,144390,20,31.6752,0.853334,5.69733,0.838361,37.3725,1.13909,26.8141,0.968238,-0.0667497,0.378696,0.1794
19439,144400,20,31.69,0.826463,5.68256,0.820443,37.3725,1.10096,26.8092,0.93844,-0.0720234,0.376644,0.18255
19440,144410,20,31.6792,0.842279,5.70366,0.821646,37.3828,1.11777,26.8231,0.94885,-0.0675683,0.378351,0.18033
19441,144420,20,31.6925,0.844279,5.68463,0.813696,37.3771,1.10694,26.813,0.937648,-0.0747907,0.373551,0.184732
19442,144430,20,31.6832,0.831202,5.67342,0.853879,37.3566,1.13655,26.7955,0.975025,-0.0641255,0.373443,0.18141
19443,144440,20,31.6849,0.838038,5.68803,0.824412,37.3729,1.11877,26.8113,0.951271,-0.0651564,0.373519,0.183921
19444,144450,20,31.7043,0.836945,5.68986,0.819658,37.3941,1.11526,26.826,0.947359,-0.0642546,0.375264,0.183314
19445,144460,20,31.6709,0.83325,5.69437,0.812113,37.3652,1.10459,26.8083,0.937531,-0.0668577,0.378235,0.182704
19446,144470,20,31.6954,0.835859,5.68318,0.829847,37.3786,1.12414,26.8135,0.95747,-0.0618092,0.373342,0.181203
19447,144480,20,31.6848,0.838855,5.69431,0.823506,37.3791,1.09888,26.8175,0.935255,-0.0871551,0.37752,0.180318
19448,144490,20,31.696,0.856134,5.66682,0.833614,37.3628,1.12419,26.7975,0.954613,-0.0820406,0.376584,0.185296
19449,144500,20,31.6958,0.836615,5.67634,0.83353,37.3721,1.11939,26.8069,0.954675,-0.0708347,0.375923,0.182929
19450,144510,20,31.7246,0.84204,5.68086,0.807915,37.4055,1.10644,26.8306,0.936028,-0.0687773,0.376928,0.179611
19451,144520,20,31.7239,0.842712,5.66326,0.823695,37.3871,1.10966,26.8125,0.942999,-0.0786403,0.376893,0.182197
19452,144530,20,31.7149,0.833212,5.68215,0.825681,37.397,1.11099,26.8254,0.946487,-0.0708473,0.376146,0.182523
19453,144540,20,31.7097,0.840594,5.64599,0.808598,37.3557,1.10955,26.7858,0.938966,-0.0646627,0.376256,0.185272
19454,144550,20,31.6943,0.836925,5.68106,0.829762,37.3754,1.11642,26.8106,0.951196,-0.0712798,0.378352,0.181244
19455,144560,20,31.7097,0.830488,5.66686,0.823899,37.3766,1.09925,26.8067,0.937318,-0.0800871,0.379823,0.182574
19456,144570,20,31.7112,0.839966,5.63348,0.826429,37.3446,1.13299,26.7743,0.962625,-0.0524345,0.37602,0.18386
19457,144580,20,31.7218,0.823315,5.66423,0.829308,37.386,1.11652,26.8121,0.95378,-0.0594914,0.377105,0.182419
19458,144590,20,31.7104,0.834127,5.65792,0.815362,37.3683,1.11392,26.7982,0.945621,-0.0598856,0.379341,0.18288
19459,144600,20,31.7022,0.839996,5.6694,0.819722,37.3716,1.09776,26.8042,0.933044,-0.0862277,0.375929,0.184046
19460,144610,20,31.6916,0.817907,5.67924,0.835464,37.3709,1.12008,26.807,0.95937,-0.0561972,0.377382,0.1852
19461,144620,20,31.715,0.833937,5.69044,0.821224,37.4055,1.11628,26.8338,0.9492,-0.061887,0.374947,0.183307
19462,144630,20,31.7135,0.846077,5.6611,0.815155,37.3746,1.11966,26.8034,0.947717,-0.0633478,0.374699,0.182486
19463,144640,20,31.6808,0.840461,5.65288,0.830967,37.3337,1.12249,26.7734,0.955606,-0.0684511,0.3748,0.183913
19464,144650,20,31.6798,0.826484,5.66727,0.820014,37.3471,1.11155,26.7872,0.946599,-0.0599722,0.377648,0.180158
19465,144660,20,31.6775,0.83459,5.67036,0.834621,37.3479,1.13221,26.7887,0.965407,-0.0556171,0.37519,0.182934
19466,144670,20,31.7016,0.835211,5.67692,0.836386,37.3786,1.13123,26.8114,0.965031,-0.0587184,0.374421,0.182765
19467,144680,20,31.665,0.836147,5.67796,0.824334,37.343,1.11189,26.788,0.946228,-0.071182,0.379015,0.183274
19468,144690,20,31.6645,0.807855,5.68526,0.826786,37.3498,1.10147,26.795,0.944271,-0.0614883,0.380293,0.179586
19469,144700,20,31.6494,0.838474,5.69703,0.804524,37.3464,1.11745,26.7966,0.944451,-0.0508,0.381247,0.181006
19470,144710,20,31.6647,0.82305,5.69157,0.829698,37.3563,1.1123,26.8014,0.950649,-0.0643032,0.375389,0.183434
19471,144720,20,31.6962,0.839534,5.71227,0.820969,37.4085,1.11764,26.8431,0.949093,-0.064849,0.375256,0.184733
19472,144730,20,31.6887,0.829139,5.69461,0.834858,37.3833,1.11909,26.8204,0.956279,-0.0660468,0.374557,0.184134
19473,144740,20,31.6801,0.82908,5.69584,0.82553,37.3759,1.11087,26.8159,0.947156,-0.0674223,0.37131,0.181231
19474,144750,20,31.6919,0.838213,5.72166,0.834108,37.4136,1.13598,26.8496,0.967508,-0.0539481,0.375598,0.182936
19475,144760,20,31.6874,0.833071,5.69902,0.819046,37.3865,1.11852,26.824,0.950501,-0.0568737,0.377484,0.181925
19476,144770,20,31.6967,0.828629,5.69386,0.837653,37.3905,1.10294,26.825,0.94461,-0.0859066,0.379302,0.183161
19477,144780,20,31.6838,0.819541,5.69778,0.826948,37.3815,1.11513,26.8203,0.952738,-0.0559824,0.373091,0.182858
19478,144790,20,31.6735,0.831878,5.6982,0.815166,37.3717,1.11131,26.8139,0.943954,-0.0607589,0.377099,0.183705
19479,144800,20,31.6635,0.82861,5.66471,0.827209,37.3282,1.10694,26.7737,0.944662,-0.0727804,0.370181,0.186269
19480,144810,20,31.6326,0.823426,5.6872,0.828667,37.3198,1.1098,26.7756,0.948331,-0.066529,0.375476,0.18281
19481,144820,20,31.6629,0.811872,5.7119,0.83336,37.3748,1.11071,26.8205,0.952614,-0.0599735,0.371779,0.185238
19482,144830,20,31.6826,0.816987,5.67645,0.827796,37.359,1.11884,26.7982,0.956359,-0.0504576,0.37876,0.180207
19483,144840,20,31.6751,0.815268,5.70273,0.834997,37.3779,1.11593,26.8195,0.956507,-0.0582898,0.376456,0.183766
19484,144850,20,31.6615,0.825877,5.68689,0.835477,37.3484,1.11843,26.7945,0.956573,-0.0646003,0.380703,0.182121
19485,144860,20,31.6701,0.82631,5.72267,0.818476,37.3928,1.09347,26.8361,0.932034,-0.0785068,0.376715,0.182668
19486,144870,20,31.6637,0.833374,5.70045,0.826454,37.3642,1.09666,26.8096,0.935473,-0.0874411,0.373663,0.185736
19487,144880,20,31.692,0.820224,5.68863,0.829548,37.3806,1.10305,26.8166,0.943943,-0.0720972,0.371564,0.181957
19488,144890,20,31.6794,0.816284,5.70992,0.822665,37.3893,1.09965,26.8295,0.940039,-0.0669347,0.3736,0.183616
19489,144900,20,31.6719,0.81983,5.71702,0.832037,37.3889,1.10902,26.8316,0.949396,-0.0672399,0.373769,0.186026
19490,144910,20,31.6811,0.835227,5.69733,0.8309,37.3785,1.12427,26.8181,0.958001,-0.0620059,0.381406,0.179127
19491,144920,20,31.6752,0.811726,5.70718,0.825189,37.3824,1.09151,26.824,0.935318,-0.074221,0.378494,0.179612
19492,144930,20,31.6773,0.849566,5.69375,0.826024,37.3711,1.12613,26.8119,0.955243,-0.0679573,0.373703,0.183446
19493,144940,20,31.685,0.83933,5.69088,0.820619,37.3759,1.1165,26.8142,0.948138,-0.0656634,0.372545,0.184961
19494,144950,20,31.6809,0.832214,5.7179,0.837043,37.3988,1.12489,26.8385,0.960848,-0.0639195,0.377534,0.180863
19495,144960,20,31.6951,0.837698,5.6963,0.83138,37.3914,1.12544,26.8264,0.958571,-0.0631634,0.372166,0.182246
19496,144970,20,31.6884,0.831154,5.70719,0.829154,37.3955,1.11826,26.8328,0.953582,-0.0639064,0.373061,0.184464
19497,144980,20,31.6949,0.84517,5.71971,0.833357,37.4146,1.12783,26.8497,0.95956,-0.0684002,0.371164,0.183809
19498,144990,20,31.6765,0.831664,5.70974,0.817681,37.3862,1.11213,26.8274,0.945368,-0.0617155,0.376788,0.183709
19499,145000,20,31.6928,0.821835,5.72223,0.819914,37.4151,1.10278,26.8508,0.940612,-0.0657682,0.378201,0.184514
19500,145010,20,31.6795,0.835839,5.71458,0.833254,37.3941,1.12217,26.8343,0.956924,-0.0668324,0.372903,0.184055
19501,145020,20,31.6673,0.8115,5.72276,0.820096,37.39,1.10697,26.8343,0.945923,-0.0528517,0.378439,0.182234
19502,145030,20,31.6754,0.833421,5.72354,0.820455,37.3989,1.11106,26.8404,0.944986,-0.0666408,0.374168,0.183198
19503,145040,20,31.68,0.812834,5.71426,0.845215,37.3943,1.12103,26.8343,0.963907,-0.0591865,0.377687,0.181576
19504,145050,20,31.7026,0.825479,5.71888,0.839603,37.4215,1.12231,26.854,0.960872,-0.0633817,0.369542,0.184482
19505,145060,20,31.6969,0.822842,5.70895,0.820168,37.4059,1.10601,26.8403,0.943008,-0.0632482,0.375716,0.181501
19506,145070,20,31.7015,0.831337,5.7041,0.824962,37.4056,1.107,26.8384,0.943526,-0.0731146,0.375762,0.18086
19507,145080,20,31.6933,0.830647,5.6932,0.815322,37.3865,1.11362,26.822,0.946059,-0.0572841,0.375646,0.184981
19508,145090,20,31.6817,0.846555,5.71517,0.828992,37.3968,1.12765,26.8363,0.957884,-0.0661493,0.373956,0.184345
19509,145100,20,31.6876,0.826378,5.7009,0.825948,37.3885,1.10405,26.826,0.942475,-0.0730809,0.376388,0.182225
19510,145110,20,31.6613,0.809061,5.68917,0.825556,37.3505,1.1015,26.7967,0.943706,-0.0614156,0.373442,0.18414
19511,145120,20,31.6845,0.836971,5.696,0.817017,37.3805,1.11988,26.819,0.950221,-0.0569539,0.373324,0.184431
19512,145130,20,31.6765,0.826618,5.68451,0.826966,37.361,1.1255,26.8022,0.959485,-0.0502119,0.378548,0.18381
19513,145140,20,31.6717,0.828768,5.68376,0.835438,37.3554,1.09799,26.7982,0.94007,-0.0896204,0.375019,0.181775
19514,145150,20,31.6842,0.814017,5.67297,0.839159,37.3572,1.10086,26.7958,0.946264,-0.0774543,0.374691,0.182775
19515,145160,20,31.679,0.825328,5.66441,0.812918,37.3435,1.0955,26.7838,0.932195,-0.0709419,0.374572,0.182856
19516,145170,20,31.6896,0.825034,5.66788,0.817723,37.3574,1.09692,26.7942,0.934765,-0.0730568,0.376475,0.181389
19517,145180,20,31.707,0.828705,5.66691,0.843273,37.3739,1.11622,26.8049,0.956589,-0.0759519,0.37275,0.182758
