cycle, B, CTmin
19909, 32.0422, 4.4861
19909, 31.6336, 5.92334
19909, 32.974, 5.28943
19909, 30.4715, 7.23305
19909, 31.2492, 6.28004
19909, 30.3726, 4.92224
19909, 34.3016, 5.56374
19909, 31.3606, 4.84728
19909, 31.717, 5.7526
19909, 32.2878, 5.5969
19909, 30.3501, 5.46284
19909, 31.341, 7.04735
19909, 31.4915, 5.05819
19909, 31.0455, 5.28877
19909, 32.4131, 6.41017
19909, 31.4106, 5.17355
19909, 31.7039, 6.13037
19909, 33.7831, 5.69939
19909, 31.7578, 5.24889
19909, 32.5585, 5.80659
19909, 32.4697, 5.0486
19909, 32.5496, 4.74121
19909, 33.3641, 5.33031
19909, 31.9127, 6.19666
19909, 32.9165, 4.88544
19909, 32.1859, 6.75974
19909, 32.9009, 5.97617
19909, 30.8813, 6.11714
19909, 32.0554, 5.76395
19909, 30.6737, 5.85656
19909, 31.2709, 5.49486
19909, 31.2464, 6.0633
19909, 32.6712, 6.87881
19909, 32.2466, 5.221
19909, 31.8737, 6.17924
19909, 30.5903, 7.09547
19909, 32.2025, 4.39379
19909, 33.2316, 4.84152
19909, 31.1349, 5.93518
19909, 31.6951, 5.47253
19909, 30.993, 5.49781
19909, 32.6222, 5.12007
19909, 31.287, 6.19377
19909, 30.6524, 7.38566
19909, 31.9628, 4.90526
19909, 32.4633, 6.30076
19909, 32.2296, 6.5247
19909, 32.0806, 5.19324
19909, 31.376, 6.19328
19909, 30.9242, 7.44437
19909, 32.4255, 6.29626
19909, 31.0057, 4.52809
19909, 32.3267, 5.28306
19909, 31.3046, 5.58778
19909, 31.3335, 5.69993
19909, 30.5323, 5.03465
19909, 32.0374, 6.56248
19909, 31.5475, 6.42674
19909, 31.2021, 6.22912
19909, 32.7698, 7.50053
19909, 33.1666, 5.82343
19910, 31.5357, 3.22856
19910, 31.6578, 4.93412
19910, 31.6604, 5.34506
19910, 31.9123, 5.32076
19910, 32.0792, 4.77943
19910, 32.7879, 7.08788
19910, 31.3703, 5.56474
19910, 30.9618, 4.68332
19910, 32.5068, 5.63391
19910, 32.3521, 3.79704
19910, 31.8716, 5.03421
19910, 30.8405, 5.84157
19910, 31.9877, 5.85426
19910, 32.4714, 5.81217
19910, 32.2219, 7.59244
19910, 31.9869, 5.34521
19910, 31.5745, 6.55334
19910, 30.287, 4.71601
19910, 31.9341, 6.45834
19910, 30.737, 6.00339
19910, 33.6994, 4.66528
19910, 31.4615, 6.98601
19910, 31.6762, 5.96525
19910, 31.2823, 6.44168
19910, 30.8297, 5.79074
19910, 32.1083, 4.81873
19910, 31.3154, 5.63373
19910, 32.468, 6.66766
19910, 31.9388, 6.28745
19910, 30.1654, 4.82095
19910, 32.555, 5.835
19910, 31.5074, 5.08191
19910, 31.6868, 6.21571
19910, 33.0987, 5.65945
19910, 32.3946, 5.53156
19910, 30.9935, 4.5253
19910, 32.3443, 7.03969
19910, 32.4408, 5.57362
19910, 31.4714, 4.96122
19910, 31.6472, 5.42223
19910, 31.326, 4.63663
19910, 31.53, 5.25176
19910, 31.628, 4.81948
19910, 32.5533, 5.30652
19910, 30.8775, 6.02539
19910, 31.7886, 4.18987
19910, 32.4769, 7.28703
19910, 33.4643, 5.48406
19910, 31.1199, 4.64802
19910, 32.7006, 5.01185
19910, 31.8343, 6.79503
19910, 30.4182, 6.0132
19910, 33.0933, 5.10337
19910, 30.2837, 4.98943
19910, 32.6789, 4.59091
19910, 32.1858, 6.91344
19910, 31.6655, 5.01248
19910, 33.3288, 5.61876
19910, 32.8914, 5.67953
19910, 31.1863, 5.28991
19910, 32.036, 5.68353
19910, 32.6037, 5.26702
19910, 31.7331, 5.50809
19910, 30.3792, 4.96509
19910, 31.0721, 5.9918
19910, 32.3321, 6.31732
19910, 32.008, 4.83838
19910, 32.6998, 6.75098
19910, 31.0851, 5.31337
19910, 30.1967, 5.94494
19910, 31.57, 5.92169
19910, 32.8303, 6.36573
19910, 31.8206, 5.18482
19910, 32.9828, 7.98153
19910, 32.357, 5.02665
19910, 32.1528, 5.35371
19910, 32.2681, 5.05392
19910, 31.851, 5.50425
19910, 31.6018, 4.95784
19910, 31.5745, 4.6918
19910, 32.2476, 5.23063
19910, 32.2798, 5.0506
19910, 31.8062, 5.96923
19910, 31.9004, 4.893
19910, 29.8621, 5.5351
19910, 31.9026, 7.32329
19910, 32.3554, 5.73875
19910, 33.1202, 4.72639
19910, 32.6278, 5.6486
19910, 30.4873, 6.82196
19910, 31.9756, 6.55565
19910, 31.1565, 5.23299
19910, 32.5238, 6.05189
19910, 30.283, 5.64133
19910, 33.2791, 5.56704
19910, 33.2525, 6.10667
19910, 30.7847, 5.46563
19910, 31.0986, 6.06775
19910, 32.8353, 5.76804
19910, 31.8117, 5.75877
19911, 31.514, 4.93536
19911, 31.7543, 5.24507
19911, 32.5966, 6.15582
19911, 31.5888, 5.10753
19911, 31.0066, 5.04621
19911, 30.8596, 6.93345
19911, 31.2088, 6.53383
19911, 30.6389, 6.78696
19911, 32.3464, 5.91278
19911, 33.0377, 5.57961
19911, 31.3222, 5.61967
19911, 32.8177, 6.51357
19911, 31.2305, 3.86937
19911, 31.3864, 5.11299
19911, 31.0031, 6.10402
19911, 31.6042, 5.77505
19911, 32.05, 5.71005
19911, 32.2657, 6.47769
19911, 30.6451, 6.0906
19911, 32.5267, 5.92288
19911, 30.5593, 5.59878
19911, 32.4505, 6.30788
19911, 32.1746, 6.01098
19911, 32.2435, 5.73844
19911, 32.9864, 5.23359
19911, 33.5269, 4.51093
19911, 32.112, 5.63672
19911, 31.7404, 7.00302
19911, 32.2707, 6.53062
19911, 32.2593, 6.18537
19911, 32.37, 5.15991
19911, 32.1147, 5.12109
19911, 31.3241, 5.47112
19911, 32.1239, 5.1567
19911, 32.3116, 5.9059
19911, 32.7886, 5.68212
19911, 31.578, 6.14706
19911, 30.4903, 5.94704
19911, 32.0191, 5.11034
19911, 31.3763, 6.45955
19911, 30.5831, 6.61092
19911, 33.5411, 6.43827
19911, 33.6358, 4.97986
19911, 33.2792, 5.63362
19911, 31.9959, 6.05754
19911, 31.6892, 5.0887
19911, 30.1032, 6.50072
19911, 33.1834, 6.18301
19911, 30.5243, 4.60841
19911, 31.2991, 7.09136
19911, 33.3473, 5.19557
19911, 32.5362, 6.2791
19911, 31.1183, 6.00156
19911, 32.1434, 5.35668
19911, 33.5269, 6.44549
19911, 31.7078, 4.87129
19911, 31.4367, 6.45736
19911, 32.7546, 5.4982
19911, 33.1594, 5.65393
19911, 30.843, 5.30903
19911, 31.4104, 6.18871
19911, 31.963, 5.55713
19911, 31.9783, 5.36519
19911, 30.7624, 6.53436
19911, 30.971, 5.66355
19911, 31.8252, 5.79879
19911, 32.1458, 4.46658
19911, 32.8596, 6.29808
19911, 32.1049, 6.54909
19911, 31.3204, 5.55424
19911, 31.513, 5.28725
19911, 31.4959, 5.66629
19911, 31.0, 4.61754
19911, 32.4324, 3.88066
19911, 31.2168, 5.82419
19911, 31.8165, 4.54759
19911, 30.8041, 4.77002
19911, 32.0803, 7.19673
19911, 32.6825, 6.15129
19911, 30.5739, 5.21786
19911, 32.9888, 6.76548
19911, 31.5812, 5.15171
19911, 31.5283, 5.04895
19911, 32.2415, 5.67996
19911, 33.4913, 5.47084
19911, 30.9655, 6.21612
19911, 31.9924, 5.78729
19911, 30.9072, 6.94509
19911, 33.3438, 6.90359
19911, 31.751, 5.29292
19911, 31.5989, 5.64321
19911, 32.0317, 3.548
19911, 31.5859, 5.934
19911, 32.9873, 4.43598
19911, 29.7881, 5.56798
19911, 32.6831, 5.34385
19911, 33.0847, 5.52163
19911, 31.9038, 5.5509
19911, 31.5016, 5.13285
19911, 30.0292, 6.49551
19912, 29.7028, 6.42224
19912, 32.5219, 5.34298
19912, 31.5225, 5.69742
19912, 30.6852, 6.67354
19912, 30.5163, 6.33821
19912, 33.0442, 7.06044
19912, 31.9056, 6.47105
19912, 31.5222, 5.22852
19912, 32.0863, 5.44937
19912, 31.9331, 6.17506
19912, 30.906, 5.67055
19912, 29.831, 5.49232
19912, 32.1591, 5.9434
19912, 31.6759, 6.71512
19912, 30.5052, 6.32211
19912, 30.9888, 6.31282
19912, 31.3621, 5.64925
19912, 31.9831, 6.57192
19912, 29.928, 4.70771
19912, 32.6361, 5.04434
19912, 32.028, 5.13959
19912, 31.4269, 4.91735
19912, 32.0849, 6.51393
19912, 30.9586, 4.7487
19912, 31.7688, 5.29968
19912, 31.1163, 6.06548
19912, 32.3158, 6.09278
19912, 30.3347, 7.01626
19912, 31.2611, 5.99058
19912, 30.8502, 4.94764
19912, 31.999, 5.64213
19912, 30.9934, 6.05891
19912, 31.6884, 5.54132
19912, 31.4354, 5.12041
19912, 30.1179, 6.25713
19912, 32.1282, 5.66816
19912, 31.4065, 5.46404
19912, 30.8236, 6.54107
19912, 31.2012, 6.0536
19912, 31.7497, 6.09216
19912, 31.8081, 6.15237
19912, 30.8401, 5.59856
19912, 30.751, 4.36613
19912, 32.2028, 4.80622
19912, 30.9282, 5.79082
19912, 32.0578, 5.05651
19912, 32.1922, 5.7456
19912, 31.8031, 6.69148
19912, 32.5067, 6.26401
19912, 32.9629, 5.61247
19912, 32.4206, 5.66529
19912, 31.7763, 6.46924
19912, 31.4268, 5.68154
19912, 32.9754, 6.34629
19912, 32.7973, 5.54215
19912, 31.4107, 5.9135
19912, 31.6142, 5.21598
19912, 30.7303, 5.03422
19912, 31.1278, 6.00088
19912, 31.5366, 5.59532
19912, 31.9978, 5.03096
19912, 31.5098, 5.65137
19912, 31.8431, 7.57797
19912, 31.9356, 5.37935
19912, 31.6381, 6.11386
19912, 32.4418, 5.95313
19912, 32.5221, 5.55126
19912, 33.0754, 5.27341
19912, 31.4514, 6.36303
19912, 31.4859, 5.14138
19912, 31.59, 5.06886
19912, 31.9477, 5.82154
19912, 32.3448, 4.61188
19912, 31.4406, 5.47795
19912, 31.0432, 7.00645
19912, 29.7976, 5.66767
19912, 31.6159, 6.39788
19912, 33.9388, 5.77442
19912, 31.7704, 6.56639
19912, 31.6174, 6.67668
19912, 33.1546, 5.19453
19912, 31.2899, 6.26039
19912, 32.4881, 5.41558
19912, 31.0107, 7.44685
19912, 32.0808, 6.55804
19912, 31.4743, 6.2143
19912, 31.2327, 4.89235
19912, 33.1777, 5.22997
19912, 31.7069, 7.03849
19912, 29.7493, 5.37824
19912, 31.183, 5.81101
19912, 31.4215, 5.74298
19912, 31.4403, 4.11807
19912, 32.3147, 5.97938
19912, 33.3732, 6.24495
19912, 31.4676, 6.0277
19912, 32.8321, 5.54515
19912, 32.3794, 4.57667
19912, 31.1876, 3.7307
19912, 30.102, 5.77036
19913, 31.908, 4.93806
19913, 31.7566, 6.15618
19913, 32.6873, 5.70766
19913, 30.8754, 6.36932
19913, 31.4937, 5.41273
19913, 31.6848, 7.00411
19913, 30.572, 5.76979
19913, 30.8536, 5.90295
19913, 31.5222, 5.33198
19913, 31.2417, 6.33098
19913, 30.9102, 5.94263
19913, 31.0461, 6.6139
19913, 30.6954, 6.29796
19913, 30.8764, 5.6326
19913, 30.122, 6.51021
19913, 31.964, 5.11484
19913, 31.6952, 4.31339
19913, 31.9692, 5.30925
19913, 31.7167, 5.8318
19913, 32.3865, 5.31907
19913, 31.3138, 5.91157
19913, 31.3472, 5.57257
19913, 30.4882, 5.5254
19913, 33.2207, 5.97887
19913, 30.5095, 6.63498
19913, 30.6624, 6.08392
19913, 31.4046, 5.44678
19913, 33.2238, 6.87028
19913, 30.9861, 6.56337
19913, 32.8472, 6.04814
19913, 32.0418, 4.99802
19913, 31.2092, 6.52463
19913, 33.804, 5.38259
19913, 32.9499, 6.1852
19913, 31.2402, 6.23476
19913, 30.8187, 5.84848
19913, 31.563, 6.38276
19913, 31.5543, 4.48453
19913, 33.46, 3.50602
19913, 30.2354, 4.30932
19913, 32.7662, 5.26972
19913, 32.1169, 6.16119
19913, 32.3429, 6.38862
19913, 31.2627, 5.26869
19913, 32.2344, 6.83796
19913, 31.4199, 4.1066
19913, 32.0188, 6.16033
19913, 30.2921, 5.7997
19913, 31.1865, 5.34678
19913, 32.7228, 5.19722
19913, 30.096, 5.52617
19913, 32.5358, 4.65809
19913, 31.5853, 5.30406
19913, 30.717, 5.2618
19913, 32.481, 4.35947
19913, 33.3999, 4.52594
19913, 32.9956, 5.58039
19913, 31.4281, 6.6084
19913, 31.5395, 5.07048
19913, 31.6854, 5.39319
19913, 29.9101, 6.17046
19913, 31.5087, 5.91111
19913, 33.1415, 5.92937
19913, 32.1071, 5.07292
19913, 31.5484, 5.76832
19913, 31.6295, 5.43055
19913, 30.6881, 6.26652
19913, 31.2737, 5.96701
19913, 32.0078, 5.7121
19913, 30.9695, 6.10157
19913, 31.0838, 5.79151
19913, 31.5243, 5.41812
19913, 30.9502, 5.13805
19913, 31.312, 5.94954
19913, 30.7602, 5.63953
19913, 32.2765, 4.91099
19913, 29.9507, 4.77347
19913, 32.5653, 5.76276
19913, 31.2494, 4.1804
19913, 32.258, 5.19944
19913, 31.978, 7.43166
19913, 31.5311, 5.5942
19913, 32.2214, 5.37485
19913, 31.7797, 5.93904
19913, 30.8982, 5.44366
19913, 31.6238, 6.04681
19913, 30.8992, 4.54436
19913, 32.5177, 5.6188
19913, 30.4806, 6.69059
19913, 31.8998, 4.25836
19913, 32.3115, 6.53381
19913, 32.3753, 5.38208
19913, 31.4679, 5.10603
19913, 31.53, 6.21834
19913, 31.6229, 6.06399
19913, 31.4775, 5.22261
19913, 32.0011, 5.89867
19913, 30.8455, 5.61542
19913, 31.3945, 4.8254
19913, 32.346, 6.91843
19914, 32.1351, 5.24995
19914, 32.206, 6.0964
19914, 32.473, 5.94611
19914, 31.6565, 6.37495
19914, 31.5346, 6.19497
19914, 30.36, 5.5685
19914, 30.7886, 6.84577
19914, 32.932, 5.67334
19914, 31.3423, 6.3554
19914, 33.1447, 5.51865
19914, 32.5868, 5.91433
19914, 31.1105, 4.91815
19914, 32.0783, 4.51499
19914, 32.0542, 6.90111
19914, 31.2053, 4.91232
19914, 33.3247, 5.58325
19914, 31.1189, 5.34841
19914, 31.051, 5.75822
19914, 31.816, 5.13569
19914, 30.8667, 5.72296
19914, 31.871, 5.73629
19914, 31.4807, 6.29727
19914, 31.25, 5.71648
19914, 31.1511, 6.19851
19914, 32.1809, 5.56542
19914, 31.3275, 5.2505
19914, 31.5419, 6.84209
19914, 32.0899, 6.61998
19914, 31.7279, 5.32296
19914, 31.847, 5.02344
19914, 31.4818, 4.80585
19914, 30.8758, 6.04007
19914, 31.2892, 6.23603
19914, 33.362, 6.41566
19914, 31.1916, 7.70105
19914, 32.4718, 4.8531
19914, 30.908, 5.29815
19914, 32.2234, 5.69915
19914, 31.9516, 6.00402
19914, 32.2123, 5.40283
19914, 30.7857, 4.88991
19914, 30.3918, 6.32143
19914, 31.7486, 5.55964
19914, 30.2855, 4.46107
19914, 33.0241, 6.17973
19914, 31.364, 5.12975
19914, 31.8973, 4.06349
19914, 32.3883, 6.00227
19914, 30.2457, 5.04467
19914, 31.9601, 7.08822
19914, 30.9199, 3.48464
19914, 32.1885, 5.27854
19914, 31.5852, 6.33523
19914, 30.4142, 5.76181
19914, 31.1391, 5.7522
19914, 33.1457, 5.15639
19914, 32.6514, 4.23188
19914, 32.8076, 4.81509
19914, 31.9281, 6.47644
19914, 32.1305, 4.7975
19914, 31.07, 4.84365
19914, 32.3341, 4.84978
19914, 32.269, 7.17821
19914, 31.4703, 5.05963
19914, 33.0924, 5.70458
19914, 32.0182, 6.91531
19914, 32.0095, 4.37189
19914, 30.9, 4.95276
19914, 31.2351, 7.19619
19914, 30.6954, 6.575
19914, 30.7766, 6.81666
19914, 31.2831, 5.04981
19914, 29.8561, 4.15396
19914, 32.218, 4.17795
19914, 31.8192, 5.18838
19914, 32.6228, 6.5816
19914, 31.6973, 4.15314
19914, 31.0131, 5.44772
19914, 31.649, 5.94743
19914, 31.1425, 4.88252
19914, 32.1704, 4.9408
19914, 31.0879, 6.1309
19914, 32.6619, 3.42932
19914, 29.9275, 6.45629
19914, 32.4493, 6.69433
19914, 31.6514, 5.51145
19914, 31.8017, 6.50511
19914, 32.7417, 3.95372
19914, 31.2329, 6.6743
19914, 31.0696, 4.55911
19914, 32.0653, 5.57236
19914, 31.309, 5.60997
19914, 31.053, 5.02781
19914, 30.5828, 4.90444
19914, 31.6579, 5.52467
19914, 31.1361, 4.31335
19914, 31.6317, 6.27202
19914, 32.0302, 4.08026
19914, 31.3459, 5.93865
19914, 31.2814, 5.5301
19915, 32.3358, 5.07865
19915, 29.8568, 6.63534
19915, 32.2948, 5.97802
19915, 31.2733, 4.6196
19915, 33.0772, 5.04002
19915, 30.735, 6.15298
19915, 31.5025, 5.51546
19915, 32.7238, 5.03547
19915, 32.9382, 5.54626
19915, 31.8719, 5.27824
19915, 32.485, 6.42919
19915, 30.7768, 4.19705
19915, 31.3925, 5.57075
19915, 31.8224, 4.61241
19915, 31.7315, 4.68115
19915, 32.0355, 5.99425
19915, 32.1229, 6.12676
19915, 30.7561, 4.75842
19915, 31.2377, 5.24162
19915, 32.2791, 5.03307
19915, 31.6888, 4.585
19915, 31.4955, 6.47166
19915, 32.8282, 5.96862
19915, 31.1093, 5.81025
19915, 32.1123, 5.43571
19915, 30.5042, 4.37344
19915, 33.1458, 4.67532
19915, 31.1503, 3.27275
19915, 31.0556, 4.17323
19915, 30.4297, 5.38692
19915, 31.0523, 5.48254
19915, 32.0967, 5.34632
19915, 31.7283, 6.25345
19915, 32.0163, 6.75894
19915, 32.449, 5.87494
19915, 32.0875, 5.86758
19915, 32.2227, 6.31227
19915, 31.438, 5.27935
19915, 32.7141, 5.57481
19915, 31.7212, 6.7322
19915, 30.9912, 4.98108
19915, 31.3122, 5.80656
19915, 31.6542, 5.41235
19915, 32.2769, 5.44825
19915, 33.0956, 6.16685
19915, 31.9844, 4.45648
19915, 31.0934, 5.65431
19915, 29.941, 4.95383
19915, 32.9464, 5.01799
19915, 31.7277, 5.76925
19915, 30.9592, 5.03291
19915, 32.6725, 6.10773
19915, 32.5115, 6.06547
19915, 31.392, 6.91596
19915, 30.869, 5.77084
19915, 30.7545, 5.44278
19915, 30.4603, 5.66509
19915, 31.7208, 6.30225
19915, 31.601, 5.9814
19915, 31.3843, 5.38143
19915, 31.8505, 5.63285
19915, 31.3229, 6.6584
19915, 31.2247, 4.49895
19915, 31.1583, 4.81993
19915, 31.7569, 5.36754
19915, 31.5456, 4.96749
19915, 32.0211, 4.84756
19915, 32.3389, 6.61063
19915, 30.4894, 6.00041
19915, 31.8313, 6.11119
19915, 31.3914, 5.17621
19915, 30.832, 6.05046
19915, 32.6846, 5.14181
19915, 31.4397, 5.3438
19915, 32.3838, 7.89887
19915, 31.8288, 5.57415
19915, 31.4937, 5.21953
19915, 31.3836, 5.35457
19915, 31.7317, 5.6884
19915, 31.2947, 7.3152
19915, 31.1122, 6.73713
19915, 31.1488, 6.32546
19915, 31.9264, 6.59283
19915, 31.176, 5.81597
19915, 32.4334, 5.83673
19915, 31.1294, 5.57103
19915, 31.913, 4.95634
19915, 31.4373, 6.53563
19915, 32.8244, 4.80937
19915, 32.4885, 5.02037
19915, 32.89, 5.36537
19915, 31.8148, 5.86342
19915, 32.6828, 5.71417
19915, 31.807, 4.73038
19915, 32.0524, 4.44256
19915, 30.3085, 4.90196
19915, 31.8544, 5.94532
19915, 33.1252, 4.54875
19915, 31.4761, 6.67772
19915, 30.9096, 5.32837
19916, 31.5459, 5.08245
19916, 31.1692, 6.03441
19916, 31.3207, 6.83371
19916, 31.4182, 5.83105
19916, 31.6896, 4.00505
19916, 32.7721, 5.67894
19916, 31.5908, 6.49912
19916, 32.0161, 5.66754
19916, 31.1196, 5.23238
19916, 33.4217, 4.96708
19916, 31.0248, 7.7684
19916, 32.2353, 5.45634
19916, 32.686, 5.85702
19916, 31.4838, 5.91833
19916, 32.0692, 6.17752
19916, 31.8223, 6.88118
19916, 31.52, 6.30905
19916, 31.5179, 4.81119
19916, 31.9229, 4.89395
19916, 31.6813, 6.21127
19916, 30.9645, 6.93359
19916, 31.5606, 4.91409
19916, 32.0444, 4.57499
19916, 33.056, 6.09673
19916, 30.6263, 6.07813
19916, 31.4049, 6.69322
19916, 32.3748, 4.30789
19916, 32.892, 6.74472
19916, 29.8605, 5.16984
19916, 30.0565, 6.97453
19916, 30.7415, 5.96842
19916, 31.6757, 5.77628
19916, 32.1671, 5.9361
19916, 31.8496, 5.50625
19916, 32.7599, 6.20706
19916, 31.243, 6.78178
19916, 31.9997, 4.83465
19916, 33.1483, 5.35721
19916, 32.2812, 4.90371
19916, 29.8463, 5.46951
19916, 32.9204, 5.3596
19916, 32.6614, 7.58566
19916, 30.6337, 6.62714
19916, 30.1584, 5.98016
19916, 33.3095, 5.59577
19916, 30.6027, 5.42953
19916, 31.616, 6.49148
19916, 32.532, 4.97641
19916, 33.2584, 5.05903
19916, 31.2283, 5.3189
19916, 30.0114, 5.11065
19916, 32.4392, 5.9514
19916, 32.2607, 5.03077
19916, 31.7243, 5.8311
19916, 32.6362, 5.19079
19916, 32.403, 5.2995
19916, 32.5173, 4.69136
19916, 31.2929, 5.87762
19916, 33.1979, 5.96871
19916, 30.3836, 4.86414
19916, 32.9313, 6.10161
19916, 32.638, 5.13028
19916, 31.178, 4.5875
19916, 31.5683, 5.90161
19916, 30.9352, 5.69894
19916, 30.815, 5.72852
19916, 32.2479, 6.89064
19916, 31.7359, 6.31737
19916, 33.1502, 4.15388
19916, 32.2698, 5.483
19916, 31.5879, 5.79152
19916, 31.1748, 5.34186
19916, 30.4973, 4.32451
19916, 31.8634, 5.91796
19916, 32.3897, 4.60722
19916, 31.1399, 5.9152
19916, 33.3839, 4.32378
19916, 31.4515, 5.93048
19916, 32.37, 6.40221
19916, 31.5338, 5.85185
19916, 31.3552, 5.28814
19916, 32.4848, 6.38886
19916, 32.363, 4.68844
19916, 31.3449, 5.53293
19916, 30.5725, 6.02009
19916, 32.2851, 4.69998
19916, 31.7465, 3.92982
19916, 32.6703, 5.52088
19916, 31.9142, 5.54706
19916, 31.7414, 7.12441
19916, 31.5178, 4.19721
19916, 32.6464, 6.50125
19916, 31.1663, 4.33901
19916, 31.8962, 6.64853
19916, 32.2823, 5.22745
19916, 34.4295, 4.26903
19916, 32.678, 5.12931
19916, 32.6915, 7.95345
19916, 32.4482, 4.87712
19916, 30.6519, 5.63276
19917, 33.2601, 6.35392
19917, 32.2358, 5.87631
19917, 30.8163, 7.42949
19917, 31.984, 5.3808
19917, 32.3425, 4.6508
19917, 31.3979, 5.1014
19917, 30.4021, 6.56677
19917, 32.4873, 5.40198
19917, 31.4861, 5.33489
19917, 31.0947, 5.87188
19917, 31.8371, 6.41223
19917, 30.7888, 3.85916
19917, 32.4301, 4.81543
19917, 31.1652, 4.91541
19917, 31.6216, 5.30092
19917, 32.5134, 5.70226
19917, 30.9921, 5.405
19917, 31.7858, 6.41816
19917, 31.3138, 5.32375
19917, 29.7231, 6.39163
19917, 32.3107, 4.1157
19917, 31.2418, 6.62533
19917, 31.8288, 5.61295
19917, 30.6617, 6.86351
19917, 32.0592, 5.64544
19917, 31.6405, 5.74836
19917, 31.4436, 4.55929
19917, 31.5057, 4.51046
19917, 32.2707, 5.16346
19917, 32.4572, 5.92099
19917, 31.6122, 5.01575
19917, 31.6181, 4.0205
19917, 31.2227, 5.38182
19917, 33.038, 6.30045
19917, 32.3668, 5.59648
19917, 30.0282, 6.12429
19917, 32.2772, 4.79443
19917, 31.4789, 4.82756
19917, 31.5219, 4.73274
19917, 31.6901, 6.11604
19917, 31.2833, 4.74327
19917, 32.2225, 5.69699
19917, 31.1468, 4.65675
19917, 30.8702, 6.41423
19917, 31.4626, 5.48555
19917, 31.5907, 5.44861
19917, 32.0716, 4.88057
19917, 31.8865, 5.25362
19917, 31.4542, 4.59666
19917, 32.1092, 5.95431
19917, 30.597, 4.69474
19917, 32.218, 6.30235
19917, 32.5573, 6.41851
19917, 31.1289, 5.74949
19917, 32.9224, 4.24956
19917, 32.3543, 5.5149
19917, 31.279, 6.37526
19917, 30.8979, 4.12033
19917, 30.8989, 5.35952
19917, 31.2494, 6.86025
19917, 30.9199, 5.57506
19917, 33.5066, 6.18475
19917, 31.5577, 5.45781
19917, 32.681, 5.83742
19917, 32.0202, 5.31473
19917, 31.0889, 7.07745
19917, 31.0366, 4.75596
19917, 31.3158, 5.01783
19917, 30.9253, 5.68548
19917, 31.896, 5.05143
19917, 29.607, 5.93112
19917, 31.6846, 7.12383
19917, 31.9508, 6.10246
19917, 31.4894, 6.0794
19917, 32.2351, 5.94702
19917, 32.6325, 5.67715
19917, 32.8849, 6.48652
19917, 33.0679, 6.5777
19917, 31.1879, 5.76766
19917, 31.6822, 4.58752
19917, 32.3725, 7.24533
19917, 30.9729, 6.78073
19917, 31.2931, 6.36441
19917, 31.4517, 6.6756
19917, 31.5841, 6.69105
19917, 31.0304, 6.40395
19917, 32.3902, 5.58321
19917, 30.4863, 5.18677
19917, 31.3584, 5.17345
19917, 32.2349, 5.51705
19917, 30.5682, 5.93702
19917, 33.2233, 5.12974
19917, 30.574, 6.60939
19917, 31.6122, 6.21572
19917, 32.0576, 6.53456
19917, 31.2176, 6.62377
19917, 33.2904, 4.46238
19917, 34.3128, 5.30342
19917, 31.135, 4.91726
19917, 32.9648, 6.21351
19918, 32.1481, 6.23331
19918, 30.7912, 4.03366
19918, 33.0097, 5.11747
19918, 31.7856, 5.99228
19918, 30.8425, 6.20026
19918, 32.1028, 4.88659
19918, 32.8978, 6.40978
19918, 32.5122, 3.87142
19918, 31.5187, 6.00691
19918, 32.2865, 5.47618
19918, 31.2159, 5.59088
19918, 32.1068, 5.85286
19918, 31.1129, 6.67329
19918, 32.5484, 4.73732
19918, 31.4874, 6.10061
19918, 30.8176, 5.45583
19918, 30.5843, 5.69557
19918, 32.3489, 7.64901
19918, 32.7573, 5.50221
19918, 32.4038, 6.09244
19918, 32.8617, 4.87286
19918, 32.549, 5.73771
19918, 32.3464, 5.33919
19918, 30.2743, 4.51399
19918, 32.4416, 6.01763
19918, 31.5313, 4.90634
19918, 33.019, 4.76222
19918, 31.4987, 4.55498
19918, 32.3047, 5.55422
19918, 33.3606, 5.5088
19918, 33.1221, 4.76915
19918, 33.1824, 5.3015
19918, 31.8186, 6.92088
19918, 30.9992, 5.62022
19918, 31.7256, 4.3321
19918, 33.0893, 5.7612
19918, 32.0103, 5.16783
19918, 30.9644, 6.17263
19918, 32.6861, 5.34607
19918, 31.6021, 6.05179
19918, 31.2549, 6.33848
19918, 31.4957, 6.02104
19918, 32.6893, 5.91564
19918, 30.9405, 5.03554
19918, 30.8932, 4.16234
19918, 31.2695, 6.15203
19918, 32.0464, 3.99429
19918, 31.5854, 6.48051
19918, 31.9991, 5.54933
19918, 31.5456, 5.02084
19918, 30.8881, 5.66723
19918, 32.531, 5.96825
19918, 32.3479, 5.65472
19918, 32.1992, 6.36546
19918, 32.5823, 5.31654
19918, 33.1355, 4.93546
19918, 31.7744, 6.35467
19918, 32.1986, 6.48842
19918, 31.4278, 4.07699
19918, 32.4523, 7.05834
19918, 31.9563, 5.95273
19918, 33.0561, 4.99318
19918, 31.6148, 5.94791
19918, 31.5517, 5.6089
19918, 31.0568, 7.43947
19918, 31.7648, 4.72854
19918, 30.8273, 4.79337
19918, 30.945, 6.63503
19918, 31.0785, 5.60371
19918, 32.1412, 5.46477
19918, 29.9107, 4.47497
19918, 31.9974, 4.76602
19918, 31.533, 5.6386
19918, 31.8301, 5.00567
19918, 31.861, 6.11788
19918, 31.7956, 5.71967
19918, 32.5438, 5.05739
19918, 31.5854, 5.35112
19918, 30.6294, 6.29934
